,POM121B,MTCO2P11,MTCO1P11,SMG1P6,AC008443.5,RPS10P16,MTCO3P11,VN1R83P,CICP5,AC005682.1,AL022345.3,SEC22B2P,ASLP1,AC094019.2,AL117340.1,OR7E7P,FRG1KP,GUSBP15,PDIA3P2,AC008267.3,AL109840.1,UNC93B8,MTCO1P12,ARHGEF34P,FO538757.1,ENPP7P5,BLZF2P,MTND5P14,AC145285.4,DDX12P,AL353807.3,AL031432.2,AC093162.1,PKD1P1,TMSB4XP2,MTATP6P11,TREML5P,AC099654.2,AL157893.1,AL353743.4,PSPC1P1,AP005018.2,IDSP1,KRT128P,AGAP10P,MSTO2P,AC107982.1,OR8R1P,TNRC18P3,TAS2R15P,AL355864.2,CDCA4P4,MTND4P14,AC090114.3,NAIPP2,PKD1P2,MTND1P23,SEPTIN14P8,AL450326.2,AC103810.3,AL589644.1,WASH4P,SPDYE18,MTND4P23,CR545473.1,PSPHP1,GTF2IP23,MTCO3P12,CYP4F60P,ABHD17AP6,AP001282.2,AGAP7P,GUSBP17,NBPF2P,AC090971.3,AL645929.1,MTND6P5,HNRNPLP2,DPY19L1P1,ANTXRLP1,AC004980.3,AC004381.3,AC112907.2,MTCO2P12,SUMO2P19,AC134349.2,HSD17B1P1,NPIPB10P,AC233699.1,FRG1BP,AL356274.1,ZNF285B,OR52M2P,AC027139.1,GNRHR2P1,TEX28P2,HERC2P10,DDX11L8,H1-12P,AC010615.1,AL513485.1,MTND3P23,AC091849.1,MTND2P28,BX005040.4,AC008752.3,MTND4LP7,AC243725.1,FCGR1CP,MAGOH3P,AC245517.5,MTND1P11,ABHD17AP1,RDM1P2,LAMB2P1,CDRT15P12,AC018804.1,NCF1C,AC055876.2,MTND4P15,AC007663.1,NSFP1,OR7E36P,GOLGA8VP,AC000041.1,AC087359.1,AC133552.4,AC011330.1,AC025287.5,TCP1P1,AC010087.1,OXCT2P1,AL445187.1,AC107075.1,TCAF1P1,FRG1JP,MTCO1P2,Diagnosis
R_JS023_FPKM,3.478739958,0.477777186,0.744236798,1.524719114,11.22616367,1.473873301,1.469242672,2.555491748,0.330041155,0.276859353,0.0,11.62385053,1.657660352,1.032484598,0.06495938,2.407853533,1.429128241,0.0,4.11251249,1.368912163,0.453989854,0.921669466,215.4079494,0.143375325,0.0,0.157559887,0.359427142,0.384635146,0.0,2.122293113,0.291832797,0.884864206,14.42207922,5.263839506,0.386972304,1.939758315,1.128085023,0.492255283,2.263285317,0.892577977,0.0,14.72330756,10.15310081,0.0,3.997440463,4.847860099,0.0,0.42524671,1.750669382,0.26261684,1.694185764,0.358394746,0.299965045,1.959621904,0.068766486,0.875065,16.15776714,0.456540359,0.703780903,67.68773029,0.660684422,7.366354984,1.00564728,0.297984351,0.0,0.0,0.694326004,19.45257884,0.0,33.14372984,1.840119463,5.239090625,0.768057888,0.245755285,0.546202607,1.666181085,0.475993022,9.674629101,0.46968924,0.0,1.112747043,0.366691294,0.0,3.096567871,3.579422522,0.267811459,2.976859105,1.019806596,0.556315902,1.707802985,0.594410798,0.045989917,0.0,0.0,3.733070864,0.133041968,0.169725312,0.222033289,0.566007817,0.644667703,0.0,0.234190732,0.671604826,703.0201531,0.214024036,1.254895226,0.276408789,5.402678246,4.108137752,0.0,0.501630765,1.576276405,116.4840915,0.518528569,1.354501265,0.0,0.657204969,524.0093829,0.0,1.022197139,0.262006844,3.147431167,0.255459567,0.406585738,1.856505638,0.0,0.48060427,2.812121832,0.0,0.100897046,0.0,0.476248311,0.0,17.84884302,0.545621983,0.261770599,0.693218677,1
R_JS024_FPKM,2.532571172,0.921817792,1.23064519,1.436359345,22.93202257,1.083265852,1.50394511,2.615850597,0.323418661,0.0,0.0,7.344734523,0.702796202,0.379390831,0.071571732,0.707877801,1.312848037,1.071007609,2.266740155,0.377259422,0.500202436,0.635008767,137.4206271,0.138313349,2.04219915,0.17368814,0.713193426,0.494740409,0.49604563,2.278858103,0.107229025,7.218056807,15.77199237,7.131938974,0.852726058,1.603757133,1.554591679,0.226101606,1.108807878,0.578826637,0.0,11.32918858,13.81253703,0.149102808,5.295597007,2.986528782,0.688803698,0.0,2.196167321,0.289449039,0.51874992,0.263341871,0.991968972,1.404165881,0.0,3.786592284,9.869127593,0.0,0.228175933,51.301096,0.727936879,6.755335641,1.02334979,0.197071686,0.323235509,1.715253566,0.765266975,11.6227603,0.0,27.36066351,0.579522564,7.599495857,0.423339178,0.270911456,1.290226693,1.193901042,0.524626384,12.26238196,0.241648458,0.0,0.0,0.134742267,0.0,2.494653047,3.338918791,0.393565873,3.094181288,0.991968972,0.153315473,1.176668603,1.528868534,0.152013983,0.0,0.094149565,2.270463112,0.0,0.0,0.0,0.77993237,0.659894283,0.0,1.290147495,1.479937787,478.6827304,0.766833673,1.257647201,0.304545021,6.57203416,5.08501667,0.0,0.0,1.533248844,101.4447628,0.19050263,0.447975859,0.141001947,0.289761282,935.6621085,0.491957341,0.780163186,0.072206642,0.426129231,0.187706994,0.199190737,1.02327127,0.0,0.927272335,2.020625149,0.0,0.278062845,0.408841261,0.408362279,0.344370139,21.10273438,0.240617941,0.192344224,0.0,1
R_JS025_FPKM,3.316399127,1.219323593,0.651116183,1.188480376,9.436985103,0.0,1.499675927,2.608425096,0.411730794,0.113049516,0.0,5.932505555,1.301632721,0.351363643,0.0,1.802416572,1.45880576,1.98358862,4.198078504,0.582206382,0.926500779,1.176085167,158.7815308,0.12806147,0.581770394,0.16085707,0.586987968,0.458069916,0.459400663,3.094723346,0.364065353,10.65726356,12.71918475,6.347722292,0.789731617,2.351164346,1.151556256,0.0,3.336926774,0.911077229,0.0,16.03743527,9.481833305,0.345154825,3.943209531,5.482057933,0.255083942,0.651116183,3.111828866,0.536048237,0.864679285,0.121943853,0.306152839,3.20037088,0.023397805,0.459129566,21.61914611,0.46585292,0.084527849,66.5012544,1.348322272,6.387961905,1.34232045,0.486644463,0.0,1.588241166,2.362222345,17.12767277,0.0,34.78417338,1.609879495,6.674658765,0.979978592,0.125449047,0.557516411,1.78576795,0.485870038,10.98427753,0.127836979,0.090674489,0.0,0.249517776,0.0,4.741176017,4.215833856,0.091122879,3.472674203,1.224669078,0.425901339,2.614732006,0.808802743,0.187667869,0.172933931,0.0,1.708125749,0.0,0.0,0.453124698,0.433389302,0.234994866,0.196264662,0.0,0.685304295,829.8176807,0.054625705,0.34938969,0.0,8.937565246,4.928997674,0.371014853,0.0,0.757187675,109.2141163,0.176429404,0.599125819,0.391756629,0.93911745,1140.641086,0.303742929,0.321015609,0.200617306,0.845459543,0.173840293,0.184432216,1.42151691,0.047656218,0.245330828,1.614643355,0.0,0.0,0.0,0.108041459,0.0,27.98873383,0.519816018,0.712455858,1.179431071,1
R_JS026_FPKM,2.244979054,0.583704127,0.986990647,1.869283661,12.906674,0.160079019,1.230596482,1.605306197,0.430014301,0.108194428,0.696145726,6.095220623,1.869198206,0.0,0.31728122,1.019645129,1.163984769,1.898948448,5.023800324,0.891909025,0.443570914,3.940709446,108.5961487,0.315269125,0.139296831,0.461921279,0.632178104,0.250607429,0.219942364,3.259085377,0.253508673,10.89490259,12.74085588,8.11845669,1.133906758,1.30322335,1.240210517,0.280626279,1.720247777,0.0,0.0,12.26379879,8.866596254,0.198268459,5.711962135,6.084471749,0.244245856,0.0,3.893602472,0.342154755,1.011772474,0.466940607,0.351728832,2.776697418,0.0,1.142855809,18.35054196,0.446062885,0.161834665,75.24211723,1.290416468,8.34539504,1.436306389,0.232956429,0.573000815,0.0,0.678405753,9.867645214,0.0,18.93176859,2.31184873,7.006092953,0.0,0.4803625,0.686225992,0.0,0.465078944,12.28568508,0.091796615,0.130191591,0.0,0.119429064,0.0,2.327743258,4.036200873,0.087251861,2.742829081,1.934565563,0.679589427,1.355953837,0.0,0.134759717,0.24830075,0.0,2.390050251,0.0,0.165866614,0.867539926,0.414843936,0.539955599,0.0,0.915042112,0.656191682,518.3045042,0.627458285,0.668877582,0.809933399,4.91550673,12.18467192,0.532707873,0.0,0.543653925,55.47002825,0.50663919,0.926581487,0.0,1.284402024,998.0196205,0.290698215,0.614752396,0.256064204,2.266376745,0.0,0.220755732,1.814397787,0.091219095,1.056747422,2.600903404,0.0,0.0,0.0,0.155127309,0.0,19.7177146,0.142194184,0.255768442,0.338720369,1
R_JS027_FPKM,1.860991214,0.366147801,0.448079433,1.380811649,1.771076704,0.0,1.045420706,3.356901125,0.112406548,0.254581293,0.0,12.05746925,1.465692117,1.055002139,0.0,1.537584103,0.547520131,2.38244017,2.757499173,0.611916951,0.347564872,0.176581918,83.94446401,0.164801299,0.436807903,0.060343465,0.165225101,0.245615325,0.344848345,2.302151214,0.223622803,8.407432983,9.460155363,6.649550452,0.296257677,0.836082271,1.188655163,0.628707321,2.697739129,0.925368365,0.0,9.237950431,3.641837096,0.103655497,3.629511832,4.552545125,0.143618742,0.0,1.20275827,0.469488006,0.577011598,0.274565242,0.459712896,2.177340914,0.035127046,0.620417677,6.860099816,0.69938344,0.44412321,59.64899476,1.012115873,5.694730534,0.889186551,0.091335475,0.0,0.0,0.88659435,3.755020333,0.0,24.68228325,2.618626623,4.286341295,1.029987871,0.376672473,0.179350975,0.0,0.85094701,6.739602056,0.455908398,0.03401537,0.511518807,0.327829097,0.0,0.821371146,4.43090385,0.068367156,2.93285404,0.505661281,0.692770228,4.007695286,0.151741737,0.0,0.259625135,0.0,4.438788603,0.0,0.025998375,0.0,0.542150901,0.740995825,0.220951911,0.358761534,1.028845061,484.4052711,0.246028167,0.611916951,1.058485092,3.140666853,3.534606914,0.696184825,0.0,0.781581477,77.85295368,0.0,0.553563086,0.0,1.208542858,557.9130764,0.0,0.482053252,0.20079073,2.792652783,0.065213954,0.103840025,1.066882083,0.0,0.276189888,1.943270052,0.0,0.0,0.0,0.202732649,0.0,12.68631208,0.2230009,0.467975155,0.0,1
R_JS028_FPKM,2.413642968,1.668013905,1.336157735,1.471040249,9.836416446,1.067117215,1.074688899,3.228516186,0.27311933,0.154635236,0.0,6.070536727,1.305822933,0.16014906,0.302245744,0.672479914,0.665248947,1.989974182,5.264615241,0.531052564,1.267317827,0.965318686,101.8354463,0.08343103,0.265367605,0.220028992,0.602256348,0.417750701,0.0,3.104738657,0.482969985,12.68520003,11.81513582,6.789411473,1.080237577,0.451403354,1.444113208,0.420105661,1.170617417,0.4887783,0.0,14.25864231,4.424307431,0.188884172,5.128682239,4.380366534,0.581646177,0.0,2.135606264,0.325905439,0.43813375,0.44476507,0.16754054,2.097959918,0.08533867,0.852709942,11.99303082,0.0,0.308338082,69.31579188,0.614555743,5.340542552,1.584323423,0.277409703,0.0,1.738313342,0.646295986,12.16511155,0.0,20.13556354,2.447055112,9.204597147,1.072576317,0.800741511,0.653746084,0.0,0.443066194,7.850677259,0.757925468,0.0,0.0,0.284506716,0.0,5.543779754,2.306948045,0.083066326,2.850469836,0.725989602,0.323723823,2.285425456,0.73765914,0.299541674,0.078822061,0.0,2.157051262,0.24769881,0.063209166,0.619808446,0.526899386,0.857346305,0.26846141,0.871585727,2.499506177,387.1387043,0.199236,1.061994424,0.257110056,2.601489577,3.354798396,0.338388221,0.0,0.776883189,109.4947407,0.160830545,0.504391086,0.0,0.61182755,624.6482613,0.415475991,0.292778555,0.243903425,1.85057695,0.158552971,0.168209259,1.296285092,0.086930767,0.55933347,2.173832032,0.0,0.093950022,0.0,0.54189525,0.0,32.75131936,0.372507482,0.730987834,0.968064969,1
R_JS029_FPKM,1.966609028,1.230227366,0.49773015,0.674864202,7.110600512,0.766664989,1.179138394,1.025368031,0.171677578,0.051822044,0.0,7.167235032,1.671545628,0.483356752,0.060769736,0.676392026,0.892207905,4.912561296,4.813491579,0.854508738,0.849840491,0.215775103,119.4765897,0.251720544,0.266879733,0.368832041,0.13462075,0.180066604,0.210589859,3.277465812,0.333953936,12.26119611,13.50375834,10.27078089,1.810789689,0.34051401,0.924283477,0.30727789,1.412658743,0.344141747,0.0,13.69325255,3.438614234,0.189962021,3.711438621,5.384671137,0.526545177,0.0,1.950064354,0.245845245,0.88126497,0.335506451,0.561692518,3.853134048,0.0,0.980144005,26.98644511,0.0,0.19381541,61.79304071,0.618072676,6.10378547,1.955667259,0.167383996,0.549174902,3.788030868,0.866788876,19.3260418,0.554176495,12.38413638,1.230633769,6.159465774,1.438322037,0.460276695,0.657549213,0.077972245,0.594224405,6.394240498,0.351832351,0.20790915,0.41677109,0.114463091,0.691346627,4.01449235,2.835778334,0.167166426,3.822551727,0.78639185,0.586051995,2.198665949,0.0,0.129113971,0.0,0.0,3.495359856,0.0,0.031768884,0.415632371,0.397464089,0.776044156,0.0,1.095866959,1.885490801,637.0528802,0.100211757,1.281816176,0.258581426,5.581918478,2.024485367,0.510390127,0.0,0.868186837,66.5157587,0.485413589,0.591870242,0.598843834,1.599799444,595.6327765,0.139236152,0.662641559,0.306665996,1.395955555,0.0,0.42298758,1.303682211,0.131117464,0.337491697,2.303924342,0.0,0.141704588,0.520877596,0.148628265,0.29239592,24.22075381,0.23841795,0.571844557,1.081837368,1
R_JS030_FPKM,2.784623715,0.70707501,0.944052903,1.31284904,24.1069987,0.323125677,0.621202851,2.701364793,0.108535216,0.382376397,0.0,7.13272808,1.635536888,0.339555796,0.0,1.583777838,0.705001476,0.575132783,2.028738425,1.12549393,1.343047505,0.454667619,172.7948631,0.106092455,3.655428384,0.0,0.283664311,0.885534463,0.221981074,2.800923435,0.351922819,7.507563938,12.63551521,5.888243863,1.526384149,1.315771137,1.391235552,0.161889228,0.248096495,0.362602569,0.0,11.99161136,5.54147388,0.0,5.070818604,4.126514939,0.0,0.0,1.667710459,0.259057655,0.185713019,1.060612515,0.71026723,2.706712321,0.022611503,0.669707832,59.888748,0.0,0.122530838,60.93944285,0.0,6.496028112,1.144864127,0.058793227,0.578593269,2.14921906,0.684915964,27.83619785,0.0,10.82338829,2.852966543,6.568128946,0.378889682,0.363699703,0.846845977,3.205570437,0.626055998,6.431535057,0.710558472,0.175254604,0.219548405,0.180892027,0.0,7.050365859,3.260006202,0.0,2.601329862,1.716395629,0.617479889,0.421209818,0.195451629,0.0,0.0,0.0,2.794062611,0.065630768,0.0,0.218948546,0.279216613,0.272568598,0.0,1.154685415,0.662274114,722.7863759,0.527899656,0.900395144,0.272568598,3.492311936,10.23959439,0.537819918,0.0,0.640349514,66.39596774,0.682001428,0.356354276,0.0,1.81548894,531.3772627,0.146767707,0.620601493,0.387750812,0.653774187,0.167998255,0.267414353,0.915830489,0.0,0.829802033,1.981802995,0.0,0.298640377,0.0,0.261026605,0.0,21.18324265,0.215320648,0.258222882,1.254006631,1
R_JS031_FPKM,1.586915646,0.918828708,1.402013593,1.462336794,10.88583705,0.719819725,1.383959973,1.404052857,0.443308069,0.243374631,0.391480903,8.412203636,1.120975145,0.567315546,0.28539615,2.028675024,1.308763136,3.2032487,4.519374476,0.877533036,0.997292133,1.266198195,130.1052996,0.098474896,3.132010853,0.346295425,0.394945336,0.704553849,0.0,2.059685441,0.285054358,10.69597022,10.65072244,6.899679616,2.125182045,0.799322202,1.084728336,0.135238857,1.934376227,0.750124541,0.268444048,12.27089245,3.086283683,0.222958316,4.651412846,4.074002021,0.137319455,0.116829379,2.321965175,0.577096849,0.51713584,0.262522488,0.659283403,3.983980018,0.050371132,0.790891984,17.99649601,0.501447449,0.136479581,76.24576359,0.725671918,6.304285056,1.955256309,0.0,0.644459537,1.367933271,0.508590575,15.01310743,0.0,13.25265759,2.888898794,8.701215346,1.688087866,0.81020556,0.685937721,0.824012391,0.697325359,10.57512617,0.103227809,0.195205349,0.244541496,0.335807547,0.0,4.973573432,4.538840531,0.098085325,3.084490944,1.384419374,0.229257652,1.642181749,1.088507877,0.303081989,0.279220999,0.0,2.970687531,0.073102085,0.074598952,0.243873349,0.0,0.657847316,0.0,0.771679936,1.47533299,580.1239548,0.352797019,0.501447449,0.60719487,3.275723859,17.26652998,0.998407672,0.0,1.732275398,73.57259753,0.569729655,1.04196989,0.140563222,0.433289543,620.5248192,0.490426626,0.69124992,0.359909863,1.941829507,0.280684421,0.148928219,1.020087382,0.153892493,0.264075875,1.986684259,0.0,0.0,0.0,0.232593214,0.0,14.78241207,0.399762529,0.383491497,0.507867118,1
R_JS032_FPKM,1.109885845,0.10095249,0.179783064,0.585952201,8.375020475,0.276923913,0.44361268,1.851835258,0.279035998,0.140423963,0.602430968,11.50570509,0.754647528,0.436444818,0.0,0.746461459,0.201312883,1.971451412,4.346653821,0.675155162,1.534684478,1.266345046,85.32017185,0.075762625,0.0,0.266448614,0.182302614,0.379408426,0.0,3.495472492,0.164496121,5.086938309,5.170086255,4.763316557,0.654067908,0.410012719,0.834566798,0.312153907,1.700981557,0.799049433,0.0,9.440622777,2.922274499,0.0,2.925343049,3.375449651,0.369777289,0.359566128,1.531197027,0.0,0.397863516,0.70692717,0.152143245,1.822482502,0.038756846,0.629214048,7.015089262,0.0,0.104995899,60.80572939,0.558111326,6.393461277,1.24270099,0.251912116,0.0,0.0,0.39132268,8.160633068,0.0,16.24767639,1.555697331,6.094769363,0.811716819,0.0,0.461777594,1.197417209,0.268270041,7.698537548,0.370632595,0.07509801,0.0,0.155005232,0.0,2.013905767,4.423173017,0.075437025,2.301161568,0.50721662,0.411567188,1.443857045,0.167433398,0.116582883,0.0,0.0,3.15617824,0.056222517,0.114796708,0.187562003,0.0,0.467157988,0.081239874,0.0,2.27031836,318.7049333,0.316673567,0.192913288,0.467191363,4.095290173,6.093591428,0.0,0.0,0.235162048,83.32208895,0.292243108,0.53441965,0.216305922,0.333336495,634.1442882,0.0,0.132966371,0.332308695,1.680665496,0.287954425,0.076392804,4.316679982,0.0,0.0,1.868114985,0.0,0.0,0.627188405,0.044721624,0.0,24.05792984,0.215275627,0.368803668,1.465330752,1
R_JS033_FPKM,1.792280192,0.376360629,0.055848934,0.524049516,4.854833207,0.343927533,0.991958248,1.150225744,0.115541864,0.34890965,0.37428584,9.081447051,0.267799147,0.180799092,0.0,0.758671625,1.0007695,2.652994731,3.239559849,1.078336635,1.429749877,0.96799789,204.3350114,0.2070529,2.095243805,0.0,0.150962882,0.471271777,0.472543093,2.026249935,0.476762063,5.389605278,8.845573559,4.663277966,1.625059045,0.509346865,1.480948905,0.172354747,0.0,0.330866487,0.0,10.48158361,6.352600898,0.0,4.339366917,4.791894932,0.065643978,0.111697868,2.536035456,0.367739655,0.098884324,0.627225419,0.125988225,3.087051863,0.048134327,1.176689305,26.14197183,0.479422312,0.086946002,61.31362159,0.693798142,7.667917708,1.70608601,0.250375935,0.0,6.536932663,0.486005859,30.56649541,0.0,29.3339605,1.9323668,5.626353541,0.403281458,0.387178862,0.49169112,2.099810808,0.0,10.16057153,0.230185559,0.139926314,0.467364539,0.320927979,0.516933505,6.754371748,3.470172584,0.187459403,2.769113263,1.638038105,0.365165483,1.233066676,0.208139443,0.096541062,0.0,0.089734145,3.109452699,0.0,0.071286275,0.932410928,0.445862767,0.580329315,0.0,0.0,0.0,768.402665,0.337187389,0.359445545,1.160756461,5.478389765,7.266502608,0.190910898,0.0,0.292152087,110.6319186,0.362953312,1.13802976,0.0,0.690150946,654.3470848,0.156295186,0.082611008,0.550353639,1.217804426,0.0,0.189801112,0.48764098,0.0,0.883286008,0.738354849,0.0,0.0,0.0,0.055594249,0.0,44.55451892,0.343831475,0.183230995,1.334799062,1
R_JS034_FPKM,3.650095837,0.352758945,0.784824776,1.200572723,8.449551777,0.644658667,1.239452422,2.335494087,0.433108882,0.217962303,0.350696028,10.32463964,1.88259381,1.693862001,0.127831646,1.896004375,0.937685333,0.764953824,3.541941655,0.785992671,0.0,0.793796853,98.547136,0.388093345,0.701244549,0.465245477,0.919729972,0.567911736,0.442984456,3.173986392,0.542566725,9.057035892,21.23580357,6.661232214,0.0,0.715922518,5.968262818,0.282639789,3.465181309,0.465122282,0.120238638,15.07511908,7.6545016,0.133153529,8.927034075,6.455598736,0.061506688,0.31397393,2.347013001,0.258487158,1.018977381,1.293202177,0.5314211,5.11114375,0.045123417,2.173335521,11.17521364,0.0,0.244479147,70.78625075,1.30014137,6.80125234,3.578542935,0.351920827,0.0,1.531453613,0.683407643,5.407772022,0.0,11.25686055,1.811089908,16.1676677,0.755911817,0.362898764,0.844743016,2.623854179,0.936851733,8.758467168,0.647216787,0.174822689,0.0,0.240594958,0.0,2.344459897,6.504259075,0.175733394,3.683432542,2.007514928,0.616048091,1.155555164,0.779879753,0.090502201,0.0,0.0,2.280513885,0.130972472,0.13361918,0.436932756,0.139300861,0.679825543,0.0,0.460857028,0.660815655,385.4125776,0.368660594,2.021073401,0.543936696,3.30046849,6.171529176,0.715325948,0.0,1.368963764,50.21291337,0.0,1.066568331,0.251838407,1.811089908,704.2799374,0.439333485,0.696557764,0.257863467,1.304389142,0.0,0.088941818,2.284053674,0.091906545,0.591286084,2.743143681,0.0,0.099327571,1.095132619,0.260396999,0.0,8.656608958,0.501233123,0.257654224,0.113739252,1
R_JS035_FPKM,1.444221846,0.685597865,1.067937269,1.087333377,10.42401005,1.723324242,0.903501062,0.873173655,0.0,0.0,2.385684426,7.865378997,0.48796354,0.987725737,0.248467446,2.994578084,0.227945751,0.929574824,2.950674354,0.763955125,0.0,0.551152165,255.0718271,0.085737484,2.590235745,0.075392339,0.550146505,0.490659471,0.215317178,3.876028853,0.217140139,6.602424881,15.01120484,4.898673441,1.480156072,1.159760184,0.404693184,0.15698625,0.962330573,1.054821039,0.0,14.93604119,6.406509229,0.0,7.294895304,3.319171308,0.059791924,0.0,1.010657839,0.41870935,0.540216162,0.457107022,0.172158991,1.218507355,0.065774061,3.019948346,859.55933,0.0,0.277235499,35.61447987,0.631947164,7.608359638,2.886202877,0.456100917,0.280611918,4.16809233,1.549675354,35.79835058,0.0,35.27987772,1.005931311,7.348438348,0.183757686,0.0,0.522513015,0.0,0.3034644,8.265436737,0.239655185,0.297395325,0.212957538,0.233884707,0.0,3.987800946,4.477882617,0.426991512,1.952786828,1.4921495,0.532247903,4.288589086,0.378960421,0.0,0.324121768,0.0,4.556345512,0.254572297,0.064928447,0.212375686,0.0,0.748852252,0.183874287,0.67176736,1.284080766,836.221891,0.102354264,1.855302489,0.52848222,3.029760028,4.412736418,0.173891502,0.0,0.443564242,100.8582701,0.0,1.252625735,0.244683107,0.502965656,490.2439558,0.284567349,0.526559583,0.313356674,1.373467317,0.0,0.172876961,0.444168578,0.133967399,0.459811798,1.729438721,0.0,0.0,0.0,0.101220699,0.0,40.33727039,0.139199631,0.918119038,0.773735489,1
R_JS036_FPKM,1.961876147,1.575130205,1.121538024,1.535354146,8.708036906,1.295607985,2.398620706,1.604567919,0.386842009,0.146035098,0.626413712,6.97855062,1.008825056,0.453884511,0.057083264,2.11677577,1.465918305,4.612305238,4.519194455,0.902558372,0.797890091,1.215397234,89.59309682,0.236339042,1.002123505,0.06926398,0.821474525,0.338174411,0.395629713,4.531028373,0.427580255,14.62347688,17.64868523,8.572922584,0.680106315,0.959136658,1.859528714,0.18033122,2.652802013,0.323127435,0.214770415,16.76570267,8.355995892,0.41621827,3.396084122,6.726979631,0.329589984,0.0,1.96359403,0.153903369,0.413737909,0.210032833,0.263704443,4.995816444,0.020149877,0.949017547,7.294264473,1.203558929,0.291136798,66.94303372,0.580578562,6.475849985,2.380221804,0.314355817,0.257802033,3.55657553,0.610351822,3.524576946,0.0,21.27135401,0.693312263,5.679225398,1.85684134,0.648210255,0.685910398,0.0,0.976324496,13.32609653,0.165176168,0.234262974,0.391294045,0.322398028,0.432794928,1.151677254,3.872880348,0.156947611,2.990795605,1.371146548,0.611329387,2.25191866,0.348347137,0.080827576,0.29785678,0.0,2.376474672,0.058485801,0.268542232,0.0,0.373229076,0.485745493,0.0,1.234775155,0.590174902,904.95589,0.094085854,0.501482887,0.728685338,3.60313459,5.258857145,0.159756517,0.440809649,0.896625442,77.5288095,0.455815935,0.912939324,0.0,1.155392757,681.0349588,0.523158704,0.414779263,0.403127534,2.718361323,0.0,0.317692101,4.488250783,0.0,0.633826892,2.472178646,0.939620567,0.0,0.978235111,0.139565791,0.0,12.96216773,0.447683554,0.15340744,0.203161204,1
